solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
saga,none,False,0.804,52.644,True,1.655,102,auto,0.8221502058764623,,2019,0,False,,0.104
newton-cg,none,False,0.11133541802678885,1.651,True,1.6373465892018406,97,auto,,,2019,0,True,,0.044
sag,l2,False,0.4190250564997303,50.2139134688098,False,0.693,101,auto,,,2019,0,False,,0.08
newton-cg,l2,False,0.5755943691477539,74.82434181305636,False,1.8917558737519884,102,multinomial,0.7698123797921149,,2019,0,False,,0.084
newton-cg,l2,False,0.521,60.623,True,4.345,105,auto,0.014542883084560532,,2019,0,True,,0.044
saga,l1,False,0.673,62.31284788733269,True,6.0421731335121445,103,auto,0.15107672449307197,,2019,0,True,,0.104
sag,l2,False,0.4552241583057688,18.480360251322306,True,7.364474318851378,97,ovr,0.37729223552411484,,2019,0,False,,-0.155
newton-cg,none,False,0.42061463479757044,78.086,False,1.749034580275987,104,ovr,,,2019,0,False,,0.084
newton-cg,l2,False,0.44913666822591897,8.71521390172402,False,5.226,97,auto,0.28383407063926325,,2019,0,False,,0.084
saga,elasticnet,False,0.807675840811615,27.706,True,8.205,95,multinomial,0.10555733701690206,,2019,0,False,,0.119
sag,l2,False,0.4552241583057688,18.480360251322306,True,7.364474318851378,97,ovr,0.8513853522086948,,2019,0,False,,-0.155
newton-cg,l2,False,0.42140067909319284,63.887420919781384,False,7.833317840844079,101,ovr,0.7454381672976499,,2019,0,False,,0.084
saga,elasticnet,False,0.54,32.47956082575715,False,6.098096673163851,98,multinomial,0.6076215553630169,,2019,0,False,,0.121
newton-cg,none,False,0.18201741562278714,1.651,True,1.6373465892018406,97,auto,,,2019,0,True,,0.044
saga,l2,False,0.00509464305191545,94.96947609002777,False,1.605764273818953,99,ovr,0.7494528446720177,,2019,0,False,,0.084
saga,elasticnet,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.757671753751579,,2019,0,True,,0.103
saga,elasticnet,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.41865299158150715,,2019,0,False,,0.103
liblinear,l1,False,0.657,4.565,False,1.087,103,auto,0.13499258247422152,,2019,0,True,,0.121
saga,l2,False,0.00509464305191545,94.96947609002777,False,1.605764273818953,99,ovr,0.24590834756246316,,2019,0,False,,0.084
saga,l1,False,0.7561753651916171,65.348,False,9.703198597521784,105,multinomial,,,2019,0,False,,0.121
sag,none,False,0.4190250564997303,50.2139134688098,False,0.693,101,auto,,,2019,0,False,,0.08
liblinear,l1,False,0.814,16.964,True,7.241,105,auto,,,2019,0,True,,0.102
saga,l2,False,0.00509464305191545,94.96947609002777,False,1.605764273818953,99,ovr,0.020773087356031117,,2019,0,False,,0.084
lbfgs,l2,False,0.379,38.3342817770488,True,4.838571011049993,99,auto,,,2019,0,False,,0.044
newton-cg,l2,False,0.829368102022017,27.072,True,7.148748340400528,99,ovr,,,2019,0,True,,0.044
newton-cg,l2,False,0.02603254616437233,90.287,False,9.809,99,ovr,0.131867728719822,,2019,0,True,,0.084
newton-cg,l2,False,0.062,7.964,False,6.501,103,ovr,0.43272095352447504,,2019,0,True,,0.084
saga,elasticnet,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.2715310912878991,,2019,0,False,,0.103
liblinear,l1,False,0.694,15.315195944711332,False,9.427,104,ovr,,,2019,0,False,,0.121
newton-cg,l2,False,0.18201741562278714,1.651,True,1.6373465892018406,97,auto,0.04789594314969836,,2019,0,True,,0.044
liblinear,l1,False,0.41,26.18,True,0.18351980769714835,97,auto,,,2019,0,True,,0.093
saga,l1,False,0.248,62.17,True,3.343,95,ovr,0.8734429071789531,,2019,0,True,,0.104
newton-cg,none,False,0.223,94.3398031741786,False,5.92222942375647,96,ovr,0.4744040852500844,,2019,0,False,,0.084
newton-cg,none,False,0.022530588319035913,48.896,True,9.697869175159605,100,ovr,0.5651579472248097,,2019,0,True,,0.044
saga,elasticnet,False,0.807675840811615,27.706,True,8.305,95,multinomial,0.4015794109195149,,2019,0,False,,0.119
liblinear,l1,False,0.5148608045084055,96.01,False,9.857,99,ovr,,,2019,0,True,,0.121
newton-cg,none,False,0.18201741562278714,0.651,True,1.6373465892018406,97,auto,0.5365459913064532,,2019,0,True,,0.044
saga,elasticnet,False,0.144,99.637,True,7.066,98,multinomial,0.05340190240236398,,2019,0,False,,0.119
saga,l1,False,0.7561753651916171,65.348,False,9.803,105,multinomial,,,2019,0,False,,0.121
saga,elasticnet,False,0.807675840811615,27.706,True,8.305,95,multinomial,0.07710938664352018,,2019,0,False,,0.119
liblinear,l1,False,0.814,17.964,True,7.241,105,auto,,,2019,0,True,,0.102
sag,l2,False,0.906,84.155,False,8.576,101,auto,,,2019,0,False,,-0.125
newton-cg,l2,False,0.223,94.3398031741786,True,5.92222942375647,96,ovr,0.20164563482563902,,2019,0,False,,0.044
saga,l2,False,0.00509464305191545,95.969,False,1.605764273818953,99,ovr,0.5710865073223291,,2019,0,False,,0.084
lbfgs,none,False,0.6667155919873797,28.396,False,5.811,96,ovr,0.691536525864228,,2019,0,False,,0.084
saga,l2,False,0.00509464305191545,95.969,False,1.605764273818953,99,ovr,0.2778145294376756,,2019,0,False,,0.084
newton-cg,l2,False,0.634,7.248,False,3.3045897572427436,95,ovr,0.4523667002732319,,2019,0,True,,0.084
lbfgs,l2,False,0.6986436662731809,29.639786439783006,True,7.045,98,ovr,,,2019,0,False,,0.044
saga,l1,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.882312501455162,,2019,0,False,,0.104
lbfgs,l2,False,0.807,68.665,True,3.5646568961512655,97,ovr,,,2019,0,False,,0.044
liblinear,l1,False,0.5148608045084055,96.01,True,9.857,99,ovr,,,2019,0,True,,0.093
liblinear,l1,False,0.34,39.611,False,2.281,96,ovr,0.792517294667225,,2019,0,False,,0.082
liblinear,l1,False,0.5148608045084055,72.59629843524304,True,9.857,99,ovr,,,2019,0,True,,0.093
saga,l2,False,0.515,46.334,False,2.277,98,ovr,,,2019,0,False,,0.105
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.27343978609064856,,2019,0,True,,0.119
lbfgs,none,False,0.6667155919873797,28.396,False,5.811,97,ovr,0.8935670431624257,,2019,0,False,,0.084
saga,elasticnet,False,0.17281214635634315,27.706,True,8.305,95,multinomial,0.09136046496465922,,2019,0,False,,0.119
newton-cg,l2,False,0.5755943691477539,74.82434181305636,False,1.8917558737519884,102,multinomial,0.39693593224023027,,2019,0,True,,0.084
lbfgs,none,False,0.34642034474737854,28.47443446403829,False,4.83,100,ovr,,,2019,0,False,,0.084
saga,none,False,0.908,83.633,False,4.742,97,multinomial,0.5708491444492815,,2019,0,False,,0.121
newton-cg,none,False,0.941865707308795,0.651,True,1.6373465892018406,97,auto,0.9247124537385992,,2019,0,True,,0.044
saga,elasticnet,False,0.511,33.274,True,2.869,101,multinomial,0.12202410891567683,,2019,0,False,,0.119
lbfgs,none,False,0.3657861163467612,90.18805881912395,False,3.9602031284849133,102,auto,0.9865141497002997,,2019,0,True,,0.084
newton-cg,none,False,0.022530588319035913,48.896,False,9.697869175159605,100,ovr,0.6008093971603087,,2019,0,True,,0.084
saga,elasticnet,False,0.17281214635634315,27.706,True,8.305,95,multinomial,0.7823749081032063,,2019,0,False,,0.119
sag,l2,False,0.938,29.017825263649897,True,4.795,105,auto,0.5550906610810032,,2019,0,True,,-0.119
saga,l1,False,0.3646613996689621,19.687,False,3.865,101,ovr,0.570880492466079,,2019,0,False,,0.105
newton-cg,none,False,0.022530588319035913,48.896,False,9.697869175159605,101,ovr,0.5508319830642969,,2019,0,True,,0.084
saga,l1,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.042607829886496584,,2019,0,False,,0.104
lbfgs,none,False,0.728,52.5119288732142,True,9.933,103,ovr,,,2019,0,False,,0.044
newton-cg,l2,False,0.5755943691477539,74.82434181305636,False,1.8917558737519884,102,multinomial,0.17505603265901637,,2019,0,True,,0.084
lbfgs,none,False,0.3657861163467612,90.18805881912395,False,3.9602031284849133,102,auto,0.9828488993279428,,2019,0,True,,0.084
sag,l2,False,0.5587455132110979,85.46856542223335,False,7.798257394677879,99,auto,0.22937726217864063,,2019,0,True,,-0.125
lbfgs,l2,False,0.919,63.292,True,2.463,101,ovr,,,2019,0,False,,0.044
saga,elasticnet,False,0.497,29.56639158361209,False,0.848,98,ovr,0.8008914704777113,,2019,0,False,,0.105
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.9910147299651538,,2019,0,True,,0.119
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.4864026196974167,,2019,0,False,,0.084
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.09997856135543459,,2019,0,False,,0.084
saga,elasticnet,False,0.17281214635634315,27.706,True,8.205,95,multinomial,0.09866310903268494,,2019,0,False,,0.119
saga,l1,False,0.673,62.31284788733269,True,6.0421731335121445,103,multinomial,,,2019,0,True,,0.119
newton-cg,none,False,0.941865707308795,20.46465357653755,True,1.6373465892018406,97,auto,0.19976907558617563,,2019,0,True,,0.044
sag,none,False,0.4190250564997303,50.2139134688098,False,0.593,101,auto,,,2019,0,False,,0.08
lbfgs,none,False,0.799,19.354416625019116,False,1.126,97,ovr,0.8946675023402523,,2019,0,False,,0.084
lbfgs,l2,False,0.799,19.354416625019116,True,1.126,97,ovr,0.14607062099781454,,2019,0,False,,0.044
newton-cg,l2,False,0.702,10.596155603643941,False,1.1643646779814392,100,multinomial,0.47064399194050077,,2019,0,False,,0.084
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.8054704029202184,,2019,0,False,,0.084
liblinear,l2,False,0.959,40.0,False,7.291,97,ovr,,,2019,0,True,,0.147
sag,l2,False,0.8130515964396614,63.714,False,0.5109832244408047,95,auto,0.13263348394062724,,2019,0,True,,-0.125
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.6050561853474917,,2019,0,True,,0.119
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.26034080617135924,,2019,0,False,,0.084
liblinear,l1,False,0.814,17.964,True,7.241,105,auto,,,2019,0,False,,0.102
newton-cg,none,False,0.022530588319035913,48.896,False,9.697869175159605,98,ovr,0.9781490648623065,,2019,0,True,,0.084
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.18989126995281524,,2019,0,True,,0.119
lbfgs,l2,False,0.813,72.014,True,9.873,105,auto,0.041613143868858615,,2019,0,False,,0.044
lbfgs,none,False,0.807,68.665,True,3.665,97,ovr,,,2019,0,False,,0.044
sag,l2,False,0.051,85.42896192497146,False,2.8187859397241284,103,auto,,,2019,0,False,,0.061
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.279118746498507,,2019,0,False,,0.084
lbfgs,l2,False,0.3437395401220057,68.665,True,3.665,97,ovr,,,2019,0,False,,0.044
saga,elasticnet,False,0.9258196890967374,27.706,True,8.205,95,multinomial,0.9953140186887095,,2019,0,False,,0.119
liblinear,l1,False,0.5148608045084055,91.2043304137523,True,9.857,99,ovr,,,2019,0,True,,0.093
lbfgs,none,False,0.3437395401220057,68.665,True,3.665,97,ovr,,,2019,0,True,,0.044
newton-cg,l2,False,0.5755943691477539,74.82434181305636,False,1.8917558737519884,102,multinomial,0.6229244709158136,,2019,0,True,,0.084
saga,l1,False,0.673,62.31284788733269,True,6.0421731335121445,100,multinomial,,,2019,0,True,,0.119
saga,l1,False,0.7561753651916171,65.348,False,9.803,105,multinomial,,,2019,0,True,,0.121
saga,l1,False,0.248,57.059,True,3.227,101,auto,0.8276577321054738,,2019,0,False,,0.104
sag,none,False,0.19328050424758766,79.05600985922793,False,2.4336763684721623,103,auto,,,2019,0,False,,0.064
saga,l2,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.735307174768602,,2019,0,False,,0.084
liblinear,l1,False,0.5148608045084055,91.2043304137523,True,9.857,102,ovr,,,2019,0,True,,0.093
lbfgs,none,False,0.814,17.964,True,7.241,105,auto,,,2019,0,False,,0.044
saga,l1,False,0.8825120162821376,14.522,False,4.712742770068999,101,ovr,,,2019,0,False,,0.105
saga,l1,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.600983002323919,,2019,0,False,,0.104
lbfgs,none,False,0.379,38.3342817770488,True,4.838571011049993,99,auto,,,2019,0,True,,0.044
saga,l1,False,0.448,79.861,True,5.686,98,ovr,0.5851945569738815,,2019,0,True,,0.104
saga,elasticnet,False,0.54,32.47956082575715,False,6.098096673163851,98,multinomial,0.23224281994885398,,2019,0,True,,0.121
liblinear,l1,False,0.5148608045084055,61.470781014837854,True,9.857,102,ovr,,,2019,0,True,,0.093
saga,l1,False,0.556,0.3860978813352956,True,2.932,101,ovr,0.4257499300245571,,2019,0,False,,0.104
liblinear,l1,False,0.4190250564997303,50.2139134688098,False,0.593,101,auto,,,2019,0,False,,0.121
lbfgs,none,False,0.812,93.34089433020051,True,1.753,105,multinomial,0.27458121148885983,,2019,0,False,,0.044
newton-cg,none,False,0.02603254616437233,90.287,False,9.809,99,ovr,0.10692896686930176,,2019,0,True,,0.084
newton-cg,l2,False,0.979,2.311,True,4.088,97,ovr,0.9715589559121703,,2019,0,True,,0.044
saga,l1,False,0.00509464305191545,94.969,False,1.605764273818953,99,ovr,0.999349309558888,,2019,0,False,,0.084
lbfgs,l2,False,0.814,17.964,True,7.241,105,auto,,,2019,0,False,,0.044
saga,l1,False,0.673,62.31284788733269,False,6.0421731335121445,100,multinomial,,,2019,0,True,,0.121
lbfgs,l2,False,0.804,17.964,True,7.241,105,auto,,,2019,0,False,,0.044
saga,l1,False,0.5359335862222694,94.969,False,1.605764273818953,99,ovr,0.6925132487214527,,2019,0,False,,0.105
newton-cg,none,False,0.022530588319035913,48.896,False,9.697869175159605,98,ovr,0.5493246348245366,,2019,0,False,,0.084
newton-cg,none,False,0.022530588319035913,81.386071640707,False,9.697869175159605,98,ovr,0.11228748382306131,,2019,0,False,,0.084
saga,l2,False,0.673,62.31284788733269,False,6.0421731335121445,100,multinomial,,,2019,0,True,,0.121
sag,none,False,0.691,75.889,True,8.766,105,auto,0.20629336627327988,,2019,0,False,,-0.119
lbfgs,none,False,0.251,67.3396939732635,True,8.614403909766024,102,multinomial,0.3985391623287462,,2019,0,False,,0.044
newton-cg,l2,False,0.5755943691477539,74.82434181305636,True,1.8917558737519884,102,multinomial,0.2571913149681123,,2019,0,True,,0.044
saga,elasticnet,False,0.54,32.47956082575715,True,6.098096673163851,98,multinomial,0.6195279563420664,,2019,0,True,,0.119
saga,l1,False,0.3512688943491208,0.3860978813352956,True,2.932,101,ovr,0.14893073620790664,,2019,0,False,,0.104
saga,none,False,0.917,10.843,False,9.142,98,auto,0.8620544251858261,,2019,0,False,,0.105
lbfgs,l2,False,0.9650878322155078,62.33761271104851,False,5.081060174217211,98,ovr,,,2019,0,False,,0.084
newton-cg,none,False,0.941865707308795,20.46465357653755,True,1.6373465892018406,97,multinomial,0.6750429721448316,,2019,0,True,,0.044
newton-cg,none,False,0.022530588319035913,81.386071640707,False,9.697869175159605,98,ovr,0.32116582110666647,,2019,0,True,,0.084
saga,elasticnet,False,0.54,32.47956082575715,False,6.098096673163851,98,multinomial,0.5992227999049884,,2019,0,True,,0.121
liblinear,l1,False,0.25472251082471886,61.470781014837854,True,9.857,102,ovr,,,2019,0,True,,0.093
saga,elasticnet,False,0.9258196890967374,26.706,True,8.205,95,multinomial,0.8824188274985655,,2019,0,False,,0.119
liblinear,l1,False,0.3512688943491208,0.3860978813352956,True,2.932,101,ovr,0.7184674659951105,,2019,0,False,,0.094
saga,l1,False,0.17668179216827798,94.969,False,1.605764273818953,99,ovr,0.6135473714169076,,2019,0,False,,0.105
saga,l2,False,0.673,62.31284788733269,True,6.0421731335121445,100,multinomial,,,2019,0,True,,0.119
saga,l1,False,0.17668179216827798,94.969,False,1.605764273818953,99,ovr,0.8578986724374595,,2019,0,False,,0.105
lbfgs,l2,False,0.3437395401220057,68.665,True,3.665,97,ovr,,,2019,0,True,,0.044
newton-cg,l2,False,0.199,54.28905958586127,False,5.72623902127281,100,multinomial,,,2019,0,True,,0.084
lbfgs,none,False,0.941865707308795,20.46465357653755,True,1.6373465892018406,97,multinomial,,,2019,0,True,,0.044
saga,elasticnet,False,0.54,32.47956082575715,False,6.098096673163851,98,multinomial,0.498576913747242,,2019,0,False,,0.121
saga,l1,False,0.17668179216827798,94.969,False,1.605764273818953,99,ovr,0.8438719463114714,,2019,0,False,,0.105
liblinear,l2,True,0.25472251082471886,61.470781014837854,True,9.857,102,ovr,,,2019,0,True,,0.01
saga,l1,False,0.5269592281425286,12.824513536562165,False,3.404,95,auto,0.06536554449706566,,2019,0,True,,0.105
saga,l2,False,0.39031783881861903,62.31284788733269,True,6.0421731335121445,100,multinomial,,,2019,0,True,,0.119
saga,l1,False,0.596,18.85,True,1.608,95,ovr,,,2019,0,False,,0.104
saga,l1,False,0.39031783881861903,62.31284788733269,True,6.0421731335121445,100,multinomial,,,2019,0,True,,0.119
newton-cg,none,False,0.022530588319035913,81.386071640707,False,9.697869175159605,98,ovr,0.7245576967509789,,2019,0,False,,0.084
newton-cg,none,False,0.702,0.027610790461174074,False,1.1643646779814392,100,multinomial,0.23512636941532827,,2019,0,False,,0.084
newton-cg,l2,False,0.702,0.027610790461174074,False,1.1643646779814392,100,multinomial,,,2019,0,False,,0.083
lbfgs,l2,False,0.804,17.964,True,7.241,105,auto,,,2019,0,True,,0.044
saga,elasticnet,False,0.54,32.47956082575715,False,6.098096673163851,98,multinomial,0.7950341542214615,,2019,0,False,,0.121
sag,l2,False,0.4552241583057688,18.480360251322306,True,7.364474318851378,97,ovr,0.18972757265488094,,2019,0,False,,-0.155
liblinear,l1,False,0.874,50.119,True,8.037,104,auto,,,2019,0,False,,0.102
newton-cg,none,False,0.9715278132169181,5.326,False,4.531,98,ovr,,,2019,0,True,,0.084
saga,l1,False,0.16351567822856863,94.969,False,1.605764273818953,99,ovr,0.18980242318047424,,2019,0,False,,0.105
saga,elasticnet,False,0.8333719917286401,32.47956082575715,False,6.098096673163851,98,multinomial,0.22873526548915457,,2019,0,False,,0.121
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.8501781834739701,,2019,0,False,,0.119
saga,elasticnet,False,0.8333719917286401,32.47956082575715,False,6.098096673163851,97,multinomial,0.01259391671848975,,2019,0,False,,0.121
lbfgs,l2,False,0.812,93.34089433020051,False,1.753,105,multinomial,0.16375520119968356,,2019,0,False,,0.084
newton-cg,none,False,0.44913666822591897,89.72827696478839,False,5.226,97,auto,0.5586977999992372,,2019,0,False,,0.084
liblinear,l2,True,0.959,40.0,False,7.291,97,ovr,,,2019,0,True,,0.146
sag,l2,False,0.8130515964396614,63.714,False,0.5109832244408047,95,auto,0.36153407711118324,,2019,0,True,,-0.125
liblinear,l2,True,0.25472251082471886,62.471,True,9.857,102,ovr,,,2019,0,True,,0.01
saga,l1,False,0.39031783881861903,62.31284788733269,True,7.203380359658314,100,multinomial,,,2019,0,True,,0.119
lbfgs,l2,False,0.941865707308795,19.465,True,1.6373465892018406,97,multinomial,,,2019,0,True,,0.043
newton-cg,l2,False,0.5859112115393188,41.68477867126815,False,0.9071882890791633,100,ovr,0.40974420612345697,,2019,0,False,,0.084
saga,l1,False,0.248,62.17,True,3.343,95,multinomial,0.32366552074220967,,2019,0,True,,0.119
newton-cg,none,False,0.21516466970159404,56.03344400616674,False,2.136,95,auto,,,2019,0,False,,0.084
lbfgs,l2,False,0.804,17.964,True,7.241,105,auto,0.8559508242553908,,2019,0,True,,0.044
lbfgs,none,False,0.838,55.551,False,4.401,98,ovr,0.4314142293840135,,2019,0,True,,0.084
saga,l2,False,0.16351567822856863,94.969,False,1.605764273818953,99,ovr,0.3405363419956783,,2019,0,False,,0.105
saga,l2,False,0.154,94.969,False,1.605764273818953,99,ovr,0.8614696686889075,,2019,0,False,,0.08
saga,l1,False,0.248,62.17,True,3.343,97,multinomial,0.5076828789661959,,2019,0,True,,0.119
saga,l1,False,0.7561753651916171,47.178619897877994,False,9.803,105,multinomial,,,2019,0,True,,0.121
newton-cg,l2,False,0.223,94.3398031741786,True,5.92222942375647,96,ovr,0.6160098964322751,,2019,0,False,,0.044
lbfgs,l2,False,0.192,77.25101477947564,True,5.533102931737516,95,ovr,,,2019,0,True,,0.044
lbfgs,none,False,0.28,56.709,True,6.902,103,ovr,,,2019,0,False,,0.044
lbfgs,none,False,0.799,19.354416625019116,True,1.226,97,ovr,0.12314782519498646,,2019,0,False,,0.044
saga,elasticnet,False,0.154,94.969,False,1.605764273818953,99,ovr,0.07639544645998331,,2019,0,False,,0.08
saga,elasticnet,False,0.154,93.969,False,1.605764273818953,99,ovr,0.2757907896542773,,2019,0,False,,0.08
newton-cg,none,False,0.02603254616437233,90.287,False,9.809,99,ovr,0.45416257216180667,,2019,0,True,,0.084
saga,elasticnet,False,0.154,93.969,False,2.6548089402086115,99,ovr,0.9601389393970278,,2019,0,False,,0.08
newton-cg,none,False,0.42140067909319284,63.887420919781384,False,7.833317840844079,101,ovr,0.4765671626322068,,2019,0,False,,0.084
lbfgs,l2,False,0.161,54.337591254837314,False,0.868,103,ovr,,,2019,0,False,,0.084
saga,l1,False,0.22254182963116323,62.31284788733269,True,7.203380359658314,100,multinomial,,,2019,0,True,,0.119
saga,elasticnet,False,0.922,93.111,False,9.106,95,ovr,0.725237397620464,,2019,0,False,,0.105
liblinear,l2,False,0.25472251082471886,62.471,True,9.857,102,ovr,,,2019,0,True,,0.147
lbfgs,none,False,0.941865707308795,19.465,True,1.6373465892018406,97,auto,,,2019,0,True,,0.044
lbfgs,l2,False,0.713,35.15,True,1.905,98,auto,0.9884819022736689,,2019,0,False,,0.044
saga,l1,False,0.999,59.761,True,8.562,99,ovr,,,2019,0,True,,0.104
saga,elasticnet,False,0.8333719917286401,32.47956082575715,False,6.098096673163851,97,multinomial,0.192670838967953,,2019,0,False,,0.121
newton-cg,l2,False,0.02603254616437233,90.287,False,9.809,99,ovr,0.24259900101483056,,2019,0,True,,0.084
saga,l1,False,0.604,48.062,True,9.115,105,multinomial,0.32326127280883554,,2019,0,False,,0.119
saga,elasticnet,False,0.154,93.969,False,2.6548089402086115,99,ovr,0.6345488003836134,,2019,0,False,,0.08
lbfgs,l2,False,0.728,52.5119288732142,True,9.933,103,ovr,,,2019,0,True,,0.044
saga,l1,False,0.248,62.17,True,3.343,97,multinomial,0.9778636932659992,,2019,0,True,,0.119
liblinear,l2,True,0.31,25.67,False,4.097,101,ovr,,,2019,0,True,,-0.013
newton-cg,l2,False,0.702,0.027610790461174074,False,1.1643646779814392,100,multinomial,0.9043412942529395,,2019,0,False,,0.083
saga,l1,False,0.422,84.214,False,7.033,95,multinomial,0.8076123528411423,,2019,0,False,,0.121
newton-cg,l2,False,0.9715278132169181,5.326,False,3.79705755792967,98,ovr,,,2019,0,True,,0.084
liblinear,l1,False,0.3512688943491208,0.3860978813352956,True,2.932,101,ovr,0.5464804355121369,,2019,0,False,,0.094
newton-cg,none,False,0.9715278132169181,5.326,False,3.79705755792967,98,ovr,,,2019,0,True,,0.084
lbfgs,l2,False,0.941865707308795,19.465,True,1.6373465892018406,97,auto,,,2019,0,True,,0.044
newton-cg,none,False,0.634,7.248,False,3.3045897572427436,95,multinomial,0.1084330483394893,,2019,0,True,,0.084
liblinear,l1,False,0.3437395401220057,68.665,True,3.665,97,ovr,,,2019,0,True,,0.093
newton-cg,l2,False,0.634,7.248,False,3.3045897572427436,95,multinomial,0.10357089386158003,,2019,0,False,,0.084
saga,l1,False,0.6718252842590838,57.43012347095842,False,3.737,105,ovr,0.8915358888919405,,2019,0,False,,0.105
newton-cg,none,False,0.022530588319035913,81.386071640707,False,9.697869175159605,98,ovr,0.32473899389115823,,2019,0,False,,0.084
lbfgs,none,False,0.3657861163467612,24.54839015740096,False,3.9602031284849133,102,auto,0.9097304250222238,,2019,0,True,,0.084
newton-cg,l2,False,0.5803786242779692,50.08459666607531,False,1.821,100,multinomial,0.6916983908649198,,2019,0,True,,0.084
saga,elasticnet,False,0.164,93.969,False,2.6548089402086115,99,ovr,0.01618507380140133,,2019,0,False,,0.105
newton-cg,l2,False,0.5755943691477539,74.82434181305636,True,1.8917558737519884,102,auto,0.7324819607155061,,2019,0,True,,0.044
newton-cg,none,False,0.634,45.7323798012576,False,3.3045897572427436,95,multinomial,0.03241118219909189,,2019,0,False,,0.084
liblinear,l1,False,0.25472251082471886,62.471,True,9.857,102,ovr,,,2019,0,True,,0.093
liblinear,l1,False,0.4190250564997303,44.69739132319432,False,0.593,101,auto,,,2019,0,False,,0.121
newton-cg,none,False,0.9715278132169181,5.326,False,3.697,98,ovr,,,2019,0,True,,0.084
newton-cg,l2,False,0.634,45.7323798012576,False,3.3045897572427436,95,multinomial,,,2019,0,False,,0.084
liblinear,l1,False,0.25472251082471886,62.471,True,8.247044026135837,102,ovr,,,2019,0,True,,0.093
sag,none,False,0.599,65.784,True,7.82730394219932,100,ovr,,,2019,0,False,,-0.119
newton-cg,none,False,0.9715278132169181,5.326,False,3.697,100,ovr,,,2019,0,True,,0.084
saga,elasticnet,False,0.164,93.969,False,2.6548089402086115,99,ovr,0.1377660620077994,,2019,0,False,,0.105
liblinear,l1,False,0.3512688943491208,0.3860978813352956,True,2.932,101,ovr,,,2019,0,False,,0.094
lbfgs,none,False,0.3657861163467612,24.54839015740096,False,3.9602031284849133,102,auto,0.4311572808609164,,2019,0,True,,0.084
liblinear,l2,False,0.25472251082471886,62.471,True,8.247044026135837,102,ovr,,,2019,0,True,,0.147
saga,l1,False,0.248,62.17,True,3.343,97,multinomial,0.32834416929718957,,2019,0,True,,0.119
lbfgs,none,False,0.932,19.465,True,1.6373465892018406,97,multinomial,,,2019,0,True,,0.044
saga,elasticnet,False,0.8130515964396614,63.714,False,0.5109832244408047,95,auto,0.2650104543730617,,2019,0,True,,0.105
newton-cg,none,False,0.287,58.909,False,7.613952901979506,102,auto,0.6416996484439295,,2019,0,False,,0.084
lbfgs,l2,False,0.922,19.465,True,1.6373465892018406,97,multinomial,,,2019,0,True,,0.043
saga,elasticnet,False,0.164,93.969,False,2.755,99,ovr,0.6377513120431433,,2019,0,False,,0.105
lbfgs,none,False,0.34642034474737854,29.474,False,4.83,100,ovr,,,2019,0,False,,0.084
newton-cg,none,False,0.979,2.311,True,4.088,97,ovr,0.5865169819450997,,2019,0,True,,0.044
newton-cg,none,False,0.702,93.05100539698876,False,1.1643646779814392,100,multinomial,0.8171456953589422,,2019,0,False,,0.084
saga,l1,False,0.5269592281425286,12.824513536562165,False,3.404,95,ovr,0.32503115955906536,,2019,0,True,,0.105
saga,elasticnet,False,0.164,93.969,False,0.9672254093932237,99,ovr,0.40060433686669306,,2019,0,False,,0.105
saga,elasticnet,False,0.467,62.45509931666557,False,2.648,105,multinomial,0.3063803179703265,,2019,0,False,,0.121
newton-cg,l2,False,0.5755943691477539,74.82434181305636,False,1.8917558737519884,102,auto,0.10642443106130883,,2019,0,True,,0.084
lbfgs,none,False,0.251,67.3396939732635,True,8.614403909766024,102,multinomial,0.13143420562976482,,2019,0,False,,0.044
saga,l1,False,0.7561753651916171,47.178619897877994,True,9.803,105,multinomial,,,2019,0,True,,0.119
lbfgs,l2,False,0.804,17.964,True,7.241,105,auto,0.46962267011869296,,2019,0,True,,0.044
saga,elasticnet,False,0.164,93.969,False,0.9672254093932237,100,ovr,0.5334033137834239,,2019,0,False,,0.105
sag,none,False,0.19328050424758766,79.05600985922793,True,4.838919195069391,103,auto,,,2019,0,False,,0.095
saga,elasticnet,False,0.823,32.47956082575715,False,6.098096673163851,97,multinomial,0.878969097498148,,2019,0,False,,0.121
