"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexLSAT","sexUGPA","sex0","LSATUGPA","LSAT0","UGPA0","first_pfLSAT","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.0831403121861377,0.774087042451544,-0.0126123868683325,0.283021339236516,0.560312824159598,-0.0859083027852721,-0.257768266300635,0.0236650816894981,27.8538224602144,2.29515589769882,4.21487678269668,0.198678653002815,0.401625285897903,12.6123213762199,3.55138302302355,-99659.1474656608
"2",0.0761492053231512,0.778477969444971,0.027277919655427,0.294969493305507,0.620037741969129,-0.136290129105747,-0.235725223355705,0.0202151412635757,27.8482854059202,2.30594378958102,4.17018228184629,0.102774795318496,0.289121545748673,12.8485400953123,3.58448602944862,-99661.001333979
"3",0.0882335327938986,0.798965524687757,0.0350699991319227,0.287445028060761,0.508505990441801,-0.130229356777932,-0.306212952997788,0.0151008892588737,27.718527921168,2.33067604833324,4.26152679678142,0.237176700898249,0.353052474499009,12.5328449529322,3.54017583644262,-99661.5227444539
"4",0.09019176557354,0.804680589771991,0.0190345846129693,0.28013907033006,0.560274218362349,-0.0858518892329272,-0.303599040453568,0.0172390947286927,27.6084715383044,2.39267625614989,4.19849351397268,0.13916682050591,0.413172820670141,12.6959622174207,3.56313937664816,-99659.2299082705
"5",0.0860244168735061,0.756673012723982,0.0365403961923526,0.271483486363365,0.591297835111725,-0.116537994475124,-0.276085666340365,0.0184104405817458,27.7713628893195,2.30135733880801,4.34758105272932,0.136082378161477,0.479335675226788,12.6929858157872,3.56272168654629,-99659.9117431541
"6",0.0907649396429861,0.792909174861903,0.0183567460650364,0.273859971181871,0.618480810057537,-0.154233038179902,-0.332672400670966,0.0193469362927318,27.811329265841,2.35605106086027,4.15526791372497,0.146568312947235,0.476114098399082,12.7249817472289,3.56720923793782,-99659.646875267
"7",0.0991573020846215,0.770634165591578,0.034534578708823,0.283775319656442,0.622805027165126,-0.0741237734157482,-0.367481959427661,0.014167345399047,27.7997708508614,2.45115893706833,4.25592645509188,0.0660418992447129,0.421626548730957,12.7726828068883,3.57388903113798,-99656.1096580913
"8",0.0796776169310012,0.776652742824632,0.0254798945494135,0.289134634690561,0.555110018263078,-0.224277227185395,-0.250960937346502,0.0185998309050054,27.8348500833586,2.33839619446367,4.21626916924696,0.221266060324518,0.383943333036508,12.6013164838173,3.54983330366615,-99657.6927876897
"9",0.0908874753144074,0.791885223980706,0.0391498719447506,0.294255522119779,0.624428552465269,-0.0870117984994787,-0.319859888656983,0.015319236618917,27.7763197617968,2.37984343849835,4.12535354679515,0.082573880608703,0.33974177455326,12.7311488338227,3.56807354658263,-99656.0248499979
"10",0.0852343496390241,0.761697221489727,0.011783575250515,0.282939968910328,0.57319451859563,-0.219005322182472,-0.277383037992923,0.0145562809811773,27.7911700725333,2.58747776173351,4.35692955065987,0.173499183828888,0.420305121714264,12.6843190610145,3.56150516790506,-99656.9145725528
"11",0.08763809235359,0.78650838340709,0.0386406209949194,0.282568701014437,0.606935771134063,-0.0469258998893296,-0.29447054092244,0.0175361104562442,27.7724160253007,2.30101485085084,4.1735154500233,0.0760481035019573,0.424359558560305,12.7716966404654,3.57375106022585,-99656.2206810009
"12",0.0837850314740385,0.771045286240769,0.0192202455414473,0.318857344141381,0.603157704146002,-0.216437112115487,-0.275693658582231,0.0121658438814746,27.8141968107227,2.68768835804716,4.25888016325757,0.145728763517054,0.180420891729714,12.6504069909008,3.55674106323483,-99664.0988255846
