solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
sag,l2,False,0.024325268779468133,0.5774101687991603,False,5.636108886260764,97,ovr,,,2019,0,True,,0.001
sag,l2,False,0.024325268779468133,0.5774101687991603,False,5.636108886260764,97,ovr,0.9446840138923684,,2019,0,True,,0.001
sag,l2,False,0.024325268779468133,0.5774101687991603,False,5.636108886260764,97,ovr,0.10427415183466637,,2019,0,True,,0.001
saga,l2,False,0.024325268779468133,0.5774101687991603,False,5.636108886260764,97,ovr,0.26134721337421907,,2019,0,True,,-0.008
lbfgs,none,False,0.81386021285723,11.313,False,0.772,101,ovr,0.3427732661050855,,2019,0,True,,0.014
saga,l1,False,0.035,40.586,False,8.595,105,ovr,0.785630473776057,,2019,0,True,,-0.013
lbfgs,none,False,0.81386021285723,11.313,False,0.772,101,ovr,0.015548175172738099,,2019,0,True,,0.014
newton-cg,l2,False,0.238,47.304,True,2.131,97,auto,0.7473733459434959,,2019,0,True,,0.019
sag,l2,False,0.867,58.135,True,3.069,98,multinomial,,,2019,0,True,,-0.02
liblinear,l1,False,0.346,77.641,True,0.621,105,ovr,0.22685533272229585,,2019,0,False,,-0.02
sag,l2,False,0.4,75.631,False,6.518,96,multinomial,0.2734073617398155,,2019,0,False,,-0.031
newton-cg,l2,False,0.519,26.038,False,8.632,101,ovr,0.037185828886132755,,2019,0,True,,0.014
newton-cg,none,False,0.238,47.304,True,2.131,97,auto,0.6828105188877689,,2019,0,True,,0.019
newton-cg,none,False,0.238,47.304,False,2.131,97,auto,0.6029869895428258,,2019,0,True,,0.014
newton-cg,l2,False,0.238,47.304,False,2.131,100,auto,0.8493816345012095,,2019,0,True,,0.014
sag,none,False,0.249,40.554,True,4.444,100,ovr,0.9504166147585685,,2019,0,True,,-0.026
lbfgs,none,False,0.81386021285723,11.313,False,0.772,101,ovr,0.2653283477277423,,2019,0,True,,0.014
newton-cg,none,False,0.24796445405386724,14.492,False,4.242911409917128,98,ovr,0.822409873209971,,2019,0,True,,0.014
newton-cg,l2,False,0.24796445405386724,63.59585801287307,False,4.242911409917128,98,ovr,0.8374924217489639,,2019,0,True,,0.014
lbfgs,none,False,0.278,62.632,False,0.976,105,auto,0.8248707779320132,,2019,0,True,,0.014
newton-cg,none,False,0.24796445405386724,63.59585801287307,False,4.242911409917128,98,ovr,0.2060367297814849,,2019,0,True,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.49948896920628616,,2019,0,True,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.16027719866719692,,2019,0,True,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.3665150561150896,,2019,0,False,,0.014
newton-cg,l2,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.3556205231635253,,2019,0,False,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.40012155536771243,,2019,0,False,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.6913160112971362,,2019,0,False,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.014323438865866955,,2019,0,False,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,98,ovr,0.29218437256658625,,2019,0,False,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,104,ovr,0.9619864115015199,,2019,0,False,,0.014
newton-cg,none,False,0.238,47.1376200893641,False,2.131,100,auto,0.6440773329621292,,2019,0,True,,0.014
newton-cg,none,False,0.258,63.59585801287307,False,4.242911409917128,104,ovr,0.0585206584692084,,2019,0,False,,0.014
newton-cg,none,False,0.238,47.1376200893641,False,2.131,97,auto,0.08855155655885805,,2019,0,True,,0.014
newton-cg,l2,False,0.258,63.59585801287307,True,4.242911409917128,104,ovr,0.8404021147682045,,2019,0,False,,0.019
newton-cg,l2,False,0.258,63.59585801287307,True,4.242911409917128,104,ovr,0.40175981593399457,,2019,0,False,,0.019
newton-cg,none,False,0.258,63.59585801287307,True,4.242911409917128,104,ovr,0.9820022232467618,,2019,0,False,,0.019
newton-cg,l2,False,0.258,32.736812197723445,True,4.242911409917128,104,ovr,0.8826827278854733,,2019,0,False,,0.019
newton-cg,l2,False,0.238,47.1376200893641,False,2.131,97,auto,0.7802945179474094,,2019,0,False,,0.014
newton-cg,l2,False,0.258,32.736812197723445,True,4.242911409917128,105,ovr,0.7428664750547298,,2019,0,False,,0.019
newton-cg,none,False,0.8080080075622874,47.1376200893641,False,2.131,97,auto,0.8098099447758523,,2019,0,False,,0.014
newton-cg,none,False,0.258,32.736812197723445,True,4.242911409917128,105,ovr,0.5851654204153094,,2019,0,False,,0.019
newton-cg,none,False,0.258,32.736812197723445,True,4.242911409917128,105,ovr,0.6924172954168102,,2019,0,False,,0.019
newton-cg,l2,False,0.258,32.736812197723445,True,4.242911409917128,105,ovr,0.12649112728077394,,2019,0,False,,0.019
newton-cg,none,False,0.258,32.736812197723445,True,4.242911409917128,95,ovr,0.1620670633028768,,2019,0,False,,0.019
newton-cg,none,False,0.8080080075622874,47.1376200893641,False,2.131,98,auto,0.9533546383186403,,2019,0,False,,0.014
newton-cg,none,False,0.258,32.736812197723445,False,4.242911409917128,95,ovr,0.22196760675159433,,2019,0,False,,0.014
newton-cg,none,False,0.258,32.736812197723445,False,4.242911409917128,96,ovr,0.2532032250680972,,2019,0,False,,0.014
newton-cg,none,False,0.258,32.736812197723445,False,4.242911409917128,95,ovr,0.5512265523541948,,2019,0,False,,0.014
newton-cg,l2,False,0.8080080075622874,47.1376200893641,False,2.131,99,auto,0.3228915991661998,,2019,0,False,,0.014
newton-cg,l2,False,0.258,32.736812197723445,True,4.242911409917128,95,ovr,0.567314554124904,,2019,0,False,,0.019
saga,l1,False,0.546,41.742,True,2.545,105,multinomial,,,2019,0,True,,-0.034
newton-cg,l2,False,0.258,32.736812197723445,True,4.242911409917128,95,ovr,0.6614207716344833,,2019,0,False,,0.019
lbfgs,none,False,0.81386021285723,11.313,False,0.772,101,ovr,0.24790304869521174,,2019,0,True,,0.014
newton-cg,none,False,0.258,32.736812197723445,True,4.242911409917128,95,ovr,0.3366434243269236,,2019,0,False,,0.019
newton-cg,none,False,0.511,4.774,False,6.985,100,multinomial,0.25040789186091594,,2019,0,True,,0.014
newton-cg,l2,False,0.5595630511473566,32.736812197723445,True,4.242911409917128,95,ovr,0.4725061996404756,,2019,0,False,,0.019
newton-cg,l2,False,0.5595630511473566,32.736812197723445,True,4.242911409917128,95,ovr,0.06062516099321236,,2019,0,False,,0.019
newton-cg,l2,False,0.03298915983500502,32.736812197723445,True,4.242911409917128,95,ovr,0.019903649920124833,,2019,0,False,,0.019
newton-cg,l2,False,0.023,32.736812197723445,True,4.242911409917128,95,ovr,0.09486767873769764,,2019,0,False,,0.019
newton-cg,none,False,0.023,32.736812197723445,True,4.343,95,ovr,0.4208665214106485,,2019,0,False,,0.019
newton-cg,none,False,0.023,32.736812197723445,True,4.343,95,ovr,0.8217186888116053,,2019,0,True,,0.019
newton-cg,l2,False,0.023,32.736812197723445,True,4.343,95,ovr,0.11703958551233884,,2019,0,True,,0.019
newton-cg,l2,False,0.023,32.736812197723445,True,4.243,95,ovr,0.14359214446181123,,2019,0,True,,0.019
newton-cg,l2,False,0.013,32.736812197723445,True,4.243,95,ovr,0.2792864638797884,,2019,0,True,,0.019
newton-cg,none,False,0.013,32.736812197723445,False,4.243,95,ovr,0.1279325636594778,,2019,0,True,,0.014
newton-cg,none,False,0.8080080075622874,47.1376200893641,False,2.131,99,auto,0.7441852397214408,,2019,0,True,,0.014
lbfgs,none,False,0.81386021285723,11.313,False,0.772,101,ovr,,,2019,0,True,,0.014
newton-cg,none,False,0.8080080075622874,47.1376200893641,False,2.131,99,auto,0.015886915885729325,,2019,0,True,,0.014
newton-cg,none,False,0.013,32.736812197723445,False,4.243,101,ovr,0.8223011119559803,,2019,0,True,,0.014
newton-cg,none,False,0.013,32.736812197723445,False,4.243,101,ovr,0.4705846475575596,,2019,0,True,,0.014
liblinear,l1,False,0.8080080075622874,47.1376200893641,False,2.131,99,auto,0.023201143467243557,,2019,0,True,,-0.044
newton-cg,l2,False,0.023,32.736812197723445,False,4.243,101,ovr,0.7768282283168187,,2019,0,True,,0.014
newton-cg,l2,False,0.023,32.736812197723445,False,4.243,101,ovr,0.24760742727449014,,2019,0,True,,0.014
lbfgs,l2,False,0.023,32.736812197723445,False,4.243,101,ovr,0.7069230418346203,,2019,0,True,,0.014
liblinear,l1,False,0.8080080075622874,47.1376200893641,False,2.031,99,auto,0.20215830642925303,,2019,0,True,,-0.044
lbfgs,l2,False,0.81386021285723,11.313,False,0.772,101,ovr,,,2019,0,False,,0.014
liblinear,l1,False,0.023,32.736812197723445,False,4.243,101,ovr,0.45473421642663026,,2019,0,True,,0.012
liblinear,l1,False,0.023,32.736812197723445,False,4.243,101,ovr,0.23790286901410773,,2019,0,True,,0.012
liblinear,l1,False,0.023,32.736812197723445,False,4.143,101,ovr,0.48484300776696054,,2019,0,True,,0.012
liblinear,l1,False,0.023,32.736812197723445,False,4.143,101,ovr,0.9383672558155424,,2019,0,True,,0.012
liblinear,l1,False,0.023,3.6670669828624316,False,4.143,101,ovr,0.5440555339282164,,2019,0,True,,0.012
liblinear,l1,False,0.013,3.6670669828624316,False,4.143,101,ovr,0.0320083056840772,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,4.143,101,ovr,0.7653458449988867,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,4.143,102,ovr,0.20860866407760859,,2019,0,True,,0.012
liblinear,l1,False,0.6437696531841681,47.1376200893641,False,2.031,99,auto,0.6377134620676165,,2019,0,True,,-0.044
liblinear,l1,False,0.013,7.009378250609544,False,4.143,102,ovr,0.7855775961893869,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,4.143,102,ovr,0.3742113918652057,,2019,0,True,,0.012
liblinear,l1,False,0.6437696531841681,47.1376200893641,False,2.031,99,auto,,,2019,0,True,,-0.044
liblinear,l1,False,0.013,7.009378250609544,False,4.143,102,ovr,0.006398820811269301,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,4.143,102,ovr,0.06004610093131546,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,7.2622905398366315,102,ovr,0.9562288478510483,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,False,7.2622905398366315,102,ovr,0.30075240489077404,,2019,0,True,,0.012
liblinear,l1,False,0.013,7.009378250609544,True,7.2622905398366315,102,ovr,0.961579963831613,,2019,0,True,,0.016
liblinear,l1,False,0.013,7.009378250609544,True,7.2622905398366315,102,ovr,0.9991298093837258,,2019,0,True,,0.016
liblinear,l2,True,0.013,7.009378250609544,True,7.2622905398366315,103,ovr,0.552692556404393,,2019,0,True,,-0.0
liblinear,l1,False,0.013,7.009378250609544,True,7.2622905398366315,103,ovr,0.1677255723563732,,2019,0,True,,0.016
liblinear,l2,True,0.013,7.009378250609544,True,7.2622905398366315,104,ovr,0.2867383866382067,,2019,0,True,,-0.009
liblinear,l1,False,0.6437696531841681,47.1376200893641,False,2.031,99,auto,0.402677566984333,,2019,0,True,,-0.044
liblinear,l2,True,0.003,7.009378250609544,True,7.2622905398366315,104,ovr,0.7349618999150379,,2019,0,True,,-0.009
liblinear,l1,False,0.6437696531841681,47.1376200893641,False,2.031,99,auto,0.90417751960102,,2019,0,True,,-0.044
liblinear,l2,True,0.09231599285027085,7.009378250609544,True,7.2622905398366315,104,ovr,0.5324006677126651,,2019,0,True,,-0.009
lbfgs,none,False,0.09231599285027085,7.009378250609544,True,7.2622905398366315,104,ovr,0.5272707263033184,,2019,0,True,,0.018
lbfgs,none,False,0.09231599285027085,7.009378250609544,True,7.2622905398366315,104,ovr,0.14371776299593575,,2019,0,True,,0.018
lbfgs,none,False,0.09231599285027085,7.009378250609544,True,7.2622905398366315,104,ovr,0.32219227946260165,,2019,0,True,,0.018
lbfgs,none,False,0.09231599285027085,96.37129135670153,True,7.2622905398366315,104,ovr,0.49331325078652766,,2019,0,True,,0.018
lbfgs,none,False,0.102,96.37129135670153,True,7.2622905398366315,104,ovr,0.27539869635527814,,2019,0,True,,0.018
lbfgs,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.2656093952943598,,2019,0,True,,0.018
liblinear,l1,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.2479000225385537,,2019,0,False,,0.018
liblinear,l1,False,0.6437696531841681,47.1376200893641,False,2.031,99,auto,0.4657098119914672,,2019,0,True,,-0.044
liblinear,l1,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.03312551198775049,,2019,0,False,,0.018
liblinear,l2,True,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.7364135515887331,,2019,0,False,,-0.01
liblinear,l2,True,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.7729660607135407,,2019,0,False,,-0.01
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.6235407719935653,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.40319279786991236,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.25089976946750137,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.6797553651613311,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.3149130589345246,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.13471925066088541,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.49378355023238174,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,0.3109498878987249,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,,,2019,0,False,,0.014
liblinear,l1,False,0.6437696531841681,48.138,False,2.031,99,auto,0.9554830742538932,,2019,0,True,,-0.044
sag,none,False,0.004819211807642509,96.37129135670153,True,7.2622905398366315,104,ovr,,,2019,0,True,,0.014
sag,none,False,0.004819211807642509,97.371,True,7.2622905398366315,104,ovr,,,2019,0,True,,0.014
sag,l2,False,0.004819211807642509,97.371,True,7.2622905398366315,104,ovr,,,2019,0,True,,0.014
sag,l2,False,0.004819211807642509,97.371,True,7.2622905398366315,95,ovr,,,2019,0,True,,0.014
sag,none,False,0.004819211807642509,69.21664217346955,True,7.2622905398366315,95,ovr,,,2019,0,True,,0.014
sag,l2,False,0.004819211807642509,69.21664217346955,True,7.2622905398366315,95,ovr,,,2019,0,True,,0.014
sag,l2,False,0.004819211807642509,69.21664217346955,False,7.2622905398366315,95,ovr,,,2019,0,True,,0.008
newton-cg,l2,False,0.523,81.27,False,9.396,101,auto,0.27863884803607686,,2019,0,False,,0.014
sag,none,False,0.004819211807642509,69.21664217346955,False,7.2622905398366315,95,ovr,,,2019,0,True,,0.008
sag,none,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,,,2019,0,True,,0.008
sag,none,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,0.04991783592388821,,2019,0,True,,0.008
liblinear,l1,False,0.6437696531841681,48.138,False,2.031,99,auto,0.8865482754043817,,2019,0,True,,-0.044
sag,none,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,0.419339860041115,,2019,0,True,,0.008
sag,l2,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,,,2019,0,True,,0.008
sag,none,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,,,2019,0,False,,0.008
liblinear,l1,False,0.6437696531841681,48.138,True,2.031,99,auto,0.0562017840451956,,2019,0,True,,-0.038
lbfgs,l2,False,0.81386021285723,11.313,False,0.772,101,ovr,,,2019,0,True,,0.014
sag,l2,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,,,2019,0,False,,0.008
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,99,auto,0.8729315388876379,,2019,0,True,,-0.038
saga,l1,False,0.004819211807642509,21.758611171961434,False,7.2622905398366315,95,ovr,,,2019,0,False,,0.004
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,99,auto,0.9370303510122362,,2019,0,True,,-0.038
saga,l1,False,0.004819211807642509,21.758611171961434,True,7.2622905398366315,95,ovr,,,2019,0,False,,0.009
saga,l1,False,0.004819211807642509,21.758611171961434,True,7.2622905398366315,95,ovr,,,2019,0,True,,0.009
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,99,auto,0.30843110576502963,,2019,0,True,,-0.038
saga,l1,False,0.004819211807642509,21.758611171961434,True,7.2622905398366315,95,multinomial,,,2019,0,False,,0.013
saga,l1,False,0.004819211807642509,22.759,True,7.2622905398366315,95,multinomial,,,2019,0,False,,0.013
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,102,auto,0.93062495083161,,2019,0,True,,-0.038
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,102,auto,0.13272118230071306,,2019,0,False,,-0.038
saga,l1,False,0.004819211807642509,22.759,True,7.2622905398366315,95,multinomial,,,2019,0,True,,0.013
saga,l1,False,0.004819211807642509,22.759,True,8.016513952582242,95,multinomial,,,2019,0,True,,0.013
saga,l2,False,0.004819211807642509,22.759,True,8.016513952582242,95,multinomial,,,2019,0,True,,0.013
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,102,auto,,,2019,0,False,,-0.038
lbfgs,l2,False,0.951,19.108,True,7.863,105,multinomial,0.8762266225724771,,2019,0,False,,0.018
saga,l2,False,0.004819211807642509,22.759,True,8.117,95,multinomial,,,2019,0,True,,0.013
saga,l2,False,0.0,22.759,True,8.117,95,multinomial,,,2019,0,True,,0.015
saga,l2,False,0.0,22.759,True,8.117,95,multinomial,0.8155544390761101,,2019,0,True,,0.015
saga,l2,False,0.0,22.759,True,8.117,95,multinomial,0.11750199891723201,,2019,0,True,,0.015
saga,l2,False,0.0,22.759,True,8.117,95,auto,0.0038774560833529925,,2019,0,True,,0.01
saga,l2,False,0.0,22.759,True,8.117,95,auto,0.9740269496041768,,2019,0,True,,0.01
saga,l2,False,0.0,22.759,True,8.117,95,auto,,,2019,0,True,,0.01
saga,l2,False,0.0,22.759,True,8.217,95,auto,,,2019,0,True,,0.01
saga,l2,False,0.0,22.759,False,8.217,95,auto,,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,95,auto,0.7721245949386452,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,95,auto,0.09119587761181469,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.08891815738176512,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.9465205666676825,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.9256684197165015,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.4789049497274305,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.8584686392418247,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.729940662838966,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.419899286834184,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.9500690549018773,,2019,0,True,,0.004
saga,l2,False,0.0,22.759,False,8.217,99,auto,0.41256640209850914,,2019,0,False,,0.004
saga,l2,False,0.384,87.94869059512729,True,8.117,99,auto,,,2019,0,False,,-0.043
sag,none,False,0.6437696531841681,91.69387774077504,True,2.031,95,auto,,,2019,0,False,,-0.041
liblinear,l2,False,0.384,93.47118633932678,False,8.117,98,auto,,,2019,0,False,,-0.024
liblinear,l2,False,0.374,93.47118633932678,False,8.117,98,auto,,,2019,0,False,,-0.024
liblinear,l2,False,0.374,93.47118633932678,False,8.117,98,auto,0.6165213257980912,,2019,0,False,,-0.024
liblinear,l2,False,0.374,93.47118633932678,False,8.117,98,auto,0.9657554351774469,,2019,0,True,,-0.024
liblinear,l2,False,0.374,93.47118633932678,False,8.117,98,ovr,0.30936764232140634,,2019,0,True,,-0.024
liblinear,l2,False,0.374,4.488488473648136,False,8.117,98,ovr,0.5616533833937821,,2019,0,True,,-0.024
liblinear,l2,False,0.374,4.488488473648136,False,8.117,98,ovr,0.09910920260044642,,2019,0,True,,-0.024
liblinear,l2,False,0.374,4.488488473648136,False,8.117,98,ovr,0.5188422256632562,,2019,0,True,,-0.024
liblinear,l2,False,0.374,4.488488473648136,False,8.117,98,ovr,0.9789584255328453,,2019,0,True,,-0.024
liblinear,l2,False,0.374,4.488488473648136,False,8.117,98,ovr,0.8648086751429344,,2019,0,True,,-0.024
saga,l2,False,0.374,4.488488473648136,False,8.117,98,multinomial,0.6979934345253774,,2019,0,True,,-0.038
saga,l2,False,0.374,18.160236838208807,False,8.117,98,multinomial,0.40779039920827964,,2019,0,True,,-0.038
saga,l2,False,0.374,18.160236838208807,True,8.117,98,multinomial,0.12243467125720275,,2019,0,True,,-0.034
saga,l2,False,0.374,18.160236838208807,True,8.117,97,multinomial,0.6431131487551071,,2019,0,True,,-0.034
liblinear,l1,False,0.818,90.661,False,3.926,100,ovr,0.4240942988173224,,2019,0,False,,-0.044
saga,l2,False,0.374,18.160236838208807,False,8.117,97,multinomial,0.9281049691261216,,2019,0,True,,-0.038
saga,l2,False,0.374,18.160236838208807,False,8.117,97,multinomial,0.4681069539531779,,2019,0,True,,-0.038
saga,l2,False,0.374,18.160236838208807,True,8.117,97,multinomial,0.16428854681681804,,2019,0,True,,-0.034
saga,l2,False,0.384,18.160236838208807,True,8.117,97,multinomial,0.8045662570234693,,2019,0,True,,-0.034
lbfgs,l2,False,0.81386021285723,12.313,False,0.772,101,ovr,,,2019,0,True,,0.013
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.031,95,auto,,,2019,0,False,,-0.038
liblinear,l1,False,0.6437696531841681,91.69387774077504,False,2.031,95,auto,,,2019,0,False,,-0.044
liblinear,l1,False,0.6437696531841681,91.69387774077504,False,2.131,95,auto,,,2019,0,False,,-0.044
newton-cg,l2,False,0.415,57.454,True,1.089,97,auto,,,2019,0,True,,0.019
liblinear,l1,False,0.6437696531841681,91.69387774077504,False,2.131,95,auto,0.22956261200708383,,2019,0,False,,-0.044
lbfgs,l2,False,0.81386021285723,12.313,False,0.772,101,ovr,0.3226475791848671,,2019,0,True,,0.013
liblinear,l1,False,0.6437696531841681,91.69387774077504,False,2.131,95,auto,0.596427705578562,,2019,0,False,,-0.044
lbfgs,l2,False,0.81386021285723,12.313,False,0.772,101,ovr,0.7545749317979268,,2019,0,False,,0.013
lbfgs,l2,False,0.81386021285723,12.313,False,0.772,97,ovr,0.0959901638075823,,2019,0,False,,0.013
saga,l1,False,0.377,28.427,True,4.382185970907151,95,multinomial,0.6131429375621501,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.42775414789114985,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.6478653530100339,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.8048356593388127,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.8510709162528342,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.25603390039106066,,2019,0,True,,-0.034
saga,l1,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.23689596016825676,,2019,0,True,,-0.034
newton-cg,none,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.6200623902339736,,2019,0,True,,0.019
newton-cg,none,False,0.377,28.905929534860558,True,4.382185970907151,95,multinomial,0.7574394304842129,,2019,0,True,,0.019
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.131,95,auto,0.25462714354692395,,2019,0,False,,-0.038
newton-cg,none,False,0.377,28.905929534860558,True,4.482,95,multinomial,0.14011930472227785,,2019,0,True,,0.019
newton-cg,none,False,0.377,28.905929534860558,True,4.482,95,multinomial,0.28517587806002087,,2019,0,True,,0.019
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.131,95,auto,0.9120775182207409,,2019,0,True,,-0.038
liblinear,l1,False,0.6437696531841681,91.69387774077504,True,2.131,95,auto,0.6125465825424986,,2019,0,False,,-0.038
newton-cg,none,False,0.377,28.905929534860558,True,4.482,95,multinomial,0.34870103636249217,,2019,0,True,,0.019
newton-cg,none,False,0.377,28.905929534860558,True,4.482,101,multinomial,0.7555881942744823,,2019,0,True,,0.019
newton-cg,l2,False,0.377,28.905929534860558,True,4.482,101,multinomial,0.11291165873575992,,2019,0,True,,0.019
newton-cg,l2,False,0.377,28.905929534860558,True,4.482,101,multinomial,0.2944740947915043,,2019,0,True,,0.019
liblinear,l1,False,0.634,91.69387774077504,True,2.131,95,auto,0.5290476721464963,,2019,0,False,,-0.038
newton-cg,l2,False,0.377,28.905929534860558,True,4.482,101,multinomial,0.36151024019223044,,2019,0,True,,0.019
lbfgs,none,False,0.377,28.905929534860558,True,4.482,101,multinomial,0.6148118164888353,,2019,0,True,,0.018
liblinear,l1,False,0.634,91.69387774077504,True,2.131,95,auto,0.7487468272453188,,2019,0,False,,-0.038
lbfgs,none,False,0.377,27.906,True,4.482,101,multinomial,0.17003351947170509,,2019,0,True,,0.018
lbfgs,none,False,0.7081669599951873,27.906,True,4.482,101,multinomial,0.7166188640310679,,2019,0,True,,0.018
lbfgs,none,False,0.7081669599951873,27.906,True,4.482,101,multinomial,0.16761689031500926,,2019,0,True,,0.018
lbfgs,l2,False,0.7081669599951873,27.906,True,4.482,101,multinomial,0.4323130598939797,,2019,0,True,,0.019
lbfgs,none,False,0.634,91.69387774077504,True,2.131,95,auto,0.7290927760804066,,2019,0,False,,0.018
lbfgs,none,False,0.7081669599951873,27.906,True,4.482,102,multinomial,0.6718691140092791,,2019,0,True,,0.018
lbfgs,l2,False,0.7081669599951873,26.906,True,4.482,102,multinomial,0.35394528055411145,,2019,0,True,,0.018
lbfgs,l2,False,0.7081669599951873,26.906,True,4.482,102,multinomial,0.6805153925686014,,2019,0,True,,0.018
lbfgs,none,False,0.7081669599951873,26.906,True,4.482,102,multinomial,0.03736891609640669,,2019,0,True,,0.018
lbfgs,l2,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.7507540934158679,,2019,0,True,,0.014
lbfgs,none,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.8580062115879376,,2019,0,True,,0.014
lbfgs,none,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.6245163049520223,,2019,0,True,,0.014
lbfgs,none,False,0.442,24.015,True,8.78,99,multinomial,,,2019,0,False,,0.018
lbfgs,none,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.4163518083124673,,2019,0,True,,0.014
newton-cg,none,False,0.256,23.334,False,1.88,103,ovr,,,2019,0,True,,0.014
lbfgs,l2,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.9804833476577182,,2019,0,False,,0.014
lbfgs,none,False,0.7081669599951873,26.906,False,4.482,102,multinomial,0.8175482656226082,,2019,0,False,,0.014
