solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,EOD
newton-cg,none,False,0.20157399420911,80.40504077086621,False,0.9,99,ovr,0.6097706104167804,,2019,0,False,,0.015
newton-cg,l2,False,0.46799600878329994,15.133304198957001,True,1.091,104,auto,0.340220315051032,,2019,0,False,,0.022
sag,l2,False,0.346,94.6111866056956,True,2.306,102,multinomial,0.8990080380310076,,2019,0,True,,-0.003
liblinear,l1,False,0.9831644917461589,0.811,True,9.977,102,ovr,,,2019,0,False,,-0.074
newton-cg,none,False,0.8725175554026805,15.133304198957001,True,1.091,104,auto,0.035468261876012264,,2019,0,False,,0.022
newton-cg,l2,False,0.346,94.6111866056956,True,2.306,102,multinomial,0.2568819120719038,,2019,0,True,,0.022
newton-cg,l2,False,0.346,94.6111866056956,False,2.306,102,multinomial,0.8423333270773672,,2019,0,True,,0.015
newton-cg,l2,False,0.346,94.6111866056956,False,2.406,102,multinomial,0.7181316517768294,,2019,0,True,,0.015
newton-cg,none,False,0.346,94.6111866056956,False,2.506,102,multinomial,0.06635913103778524,,2019,0,True,,0.015
liblinear,l2,True,0.778,75.875,True,3.377,103,ovr,,,2019,0,False,,0.003
newton-cg,none,False,0.20157399420911,80.40504077086621,False,0.9,99,ovr,0.03941582937802879,,2019,0,False,,0.015
newton-cg,none,False,0.346,94.6111866056956,False,2.506,102,auto,0.04063202664590093,,2019,0,True,,0.015
newton-cg,none,False,0.192,80.40504077086621,False,0.9,99,ovr,0.8439546856924078,,2019,0,False,,0.015
newton-cg,none,False,0.346,94.6111866056956,True,2.506,102,auto,0.1606900602627206,,2019,0,True,,0.022
newton-cg,l2,False,0.192,80.40504077086621,False,0.9,99,multinomial,0.656083661770337,,2019,0,False,,0.015
newton-cg,l2,False,0.863,15.133304198957001,True,1.091,104,auto,0.5049996926056783,,2019,0,False,,0.022
liblinear,l1,False,0.9831644917461589,1.811,False,9.877,102,ovr,,,2019,0,True,,-0.053
newton-cg,l2,False,0.192,80.40504077086621,True,0.9,99,multinomial,0.5024285989524275,,2019,0,False,,0.022
newton-cg,l2,False,0.192,80.40504077086621,True,0.9,99,multinomial,,,2019,0,False,,0.022
lbfgs,l2,False,0.346,94.6111866056956,True,2.506,102,auto,0.7578463822613826,,2019,0,True,,0.021
lbfgs,l2,False,0.346,94.6111866056956,True,2.506,102,auto,0.7469653891501328,,2019,0,True,,0.021
newton-cg,none,False,0.192,80.40504077086621,True,0.9,99,multinomial,0.9057807233528663,,2019,0,False,,0.022
newton-cg,l2,False,0.863,15.133304198957001,False,1.091,104,auto,0.535416304328581,,2019,0,False,,0.015
liblinear,l1,False,0.192,80.40504077086621,True,0.9,99,ovr,0.8256966171603538,,2019,0,False,,-0.031
lbfgs,none,False,0.346,94.6111866056956,True,2.506,102,auto,0.7910402117090956,,2019,0,True,,0.021
lbfgs,none,False,0.346,94.6111866056956,True,7.7162445359604135,102,auto,0.5863884555814496,,2019,0,True,,0.021
newton-cg,l2,False,0.873,15.133304198957001,False,1.091,104,auto,0.8513166074810679,,2019,0,False,,0.015
liblinear,l1,False,0.9831644917461589,1.811,False,9.877,103,ovr,,,2019,0,True,,-0.053
newton-cg,none,False,0.873,15.133304198957001,False,7.581219389589517,104,auto,0.6569845518861341,,2019,0,False,,0.015
liblinear,l1,False,0.9831644917461589,98.93565766531756,False,9.877,103,ovr,,,2019,0,True,,-0.053
newton-cg,none,False,0.873,15.133304198957001,False,7.581219389589517,104,auto,,,2019,0,False,,0.015
newton-cg,l2,False,0.873,15.133304198957001,False,8.086716943165715,104,auto,,,2019,0,False,,0.015
newton-cg,none,False,0.873,15.133304198957001,False,8.086716943165715,104,auto,,,2019,0,True,,0.015
liblinear,l1,False,0.192,80.40504077086621,True,0.9,99,ovr,0.06562084327273077,,2019,0,False,,-0.031
newton-cg,l2,False,0.593,84.527,False,5.915,98,auto,0.8598834221214616,,2019,0,True,,0.015
liblinear,l1,False,0.1634885438152043,98.93565766531756,False,9.877,103,ovr,,,2019,0,True,,-0.017
lbfgs,none,False,0.192,80.40504077086621,True,0.9,99,multinomial,0.40807316738486077,,2019,0,False,,0.02
lbfgs,l2,False,0.346,94.6111866056956,True,7.7162445359604135,102,auto,0.06225875887122312,,2019,0,True,,0.021
lbfgs,l2,False,0.192,80.40504077086621,True,0.9,99,multinomial,,,2019,0,False,,0.02
newton-cg,none,False,0.192,80.40504077086621,True,0.9,99,multinomial,,,2019,0,False,,0.022
liblinear,l1,False,0.1634885438152043,98.93565766531756,False,9.877,104,ovr,,,2019,0,True,,-0.017
newton-cg,none,False,0.873,15.133304198957001,True,8.086716943165715,104,auto,,,2019,0,True,,0.022
newton-cg,none,False,0.873,15.133304198957001,True,8.086716943165715,103,auto,,,2019,0,True,,0.022
liblinear,l1,False,0.1634885438152043,98.93565766531756,False,9.877,104,ovr,,,2019,0,False,,-0.017
lbfgs,none,False,0.594,6.5,True,0.843,95,multinomial,,,2019,0,True,,0.021
lbfgs,none,False,0.346,94.6111866056956,False,7.7162445359604135,102,auto,0.8633251831082008,,2019,0,True,,0.015
newton-cg,l2,False,0.873,15.133304198957001,True,8.187,103,auto,,,2019,0,True,,0.022
liblinear,l1,False,0.1634885438152043,64.74285601017522,False,9.877,104,ovr,,,2019,0,True,,-0.017
lbfgs,l2,False,0.356,94.6111866056956,False,7.7162445359604135,102,auto,0.38668300553323576,,2019,0,True,,0.015
lbfgs,none,False,0.356,94.6111866056956,False,7.816,102,auto,0.4708892090480652,,2019,0,True,,0.015
lbfgs,none,False,0.346,94.6111866056956,False,7.816,102,auto,0.03246546237394399,,2019,0,True,,0.015
lbfgs,l2,False,0.638,35.604,True,6.564,99,multinomial,0.6299662912183356,,2019,0,False,,0.021
lbfgs,none,False,0.346,94.6111866056956,True,7.816,102,auto,0.5491437662317772,,2019,0,True,,0.021
lbfgs,l2,False,0.1634885438152043,64.74285601017522,False,9.877,104,multinomial,,,2019,0,True,,0.016
lbfgs,none,False,0.3861282943452813,94.6111866056956,True,7.816,102,auto,0.8812766154122413,,2019,0,True,,0.021
lbfgs,none,False,0.1634885438152043,64.74285601017522,False,9.877,104,ovr,,,2019,0,True,,0.015
lbfgs,l2,False,0.376,94.6111866056956,True,7.816,102,auto,0.3378653798287524,,2019,0,True,,0.021
lbfgs,none,False,0.376,94.6111866056956,True,7.816,102,ovr,0.6825296186925238,,2019,0,True,,0.021
lbfgs,l2,False,0.1634885438152043,64.74285601017522,False,9.877,104,ovr,,,2019,0,True,,0.015
newton-cg,l2,False,0.192,80.40504077086621,False,0.9,99,multinomial,,,2019,0,False,,0.015
lbfgs,l2,False,0.376,94.6111866056956,True,7.816,102,ovr,0.9117833181295222,,2019,0,True,,0.021
newton-cg,l2,False,0.192,80.40504077086621,False,0.9,99,multinomial,,,2019,0,True,,0.015
lbfgs,l2,False,0.376,94.6111866056956,True,7.816,102,ovr,0.5190073092314018,,2019,0,True,,0.021
sag,l2,False,0.021,99.837,True,0.211,101,auto,,,2019,0,False,,0.007
lbfgs,none,False,0.1634885438152043,64.74285601017522,False,9.977,104,ovr,,,2019,0,True,,0.015
lbfgs,l2,False,0.376,94.6111866056956,True,7.816,100,ovr,0.44457960405634067,,2019,0,True,,0.02
lbfgs,l2,False,0.1634885438152043,64.74285601017522,False,9.977,104,ovr,,,2019,0,True,,0.015
lbfgs,none,False,0.1634885438152043,64.74285601017522,False,9.977,104,ovr,,,2019,0,False,,0.015
lbfgs,none,False,0.376,94.6111866056956,True,7.816,100,ovr,0.04464090542441246,,2019,0,True,,0.021
lbfgs,l2,False,0.535,82.238,True,3.268,99,auto,0.4861651007487351,,2019,0,True,,0.021
lbfgs,none,False,0.376,94.6111866056956,True,7.816,100,ovr,0.9010713996489047,,2019,0,True,,0.021
lbfgs,l2,False,0.1634885438152043,64.74285601017522,True,9.977,104,ovr,,,2019,0,False,,0.021
lbfgs,none,False,0.376,95.611,True,7.816,100,ovr,0.6665111524556335,,2019,0,True,,0.021
lbfgs,none,False,0.376,95.611,True,7.816,100,ovr,,,2019,0,True,,0.021
saga,l2,False,0.192,80.40504077086621,False,0.9,99,multinomial,,,2019,0,True,,-0.026
newton-cg,none,False,0.192,80.40504077086621,False,0.9,99,ovr,,,2019,0,True,,0.015
newton-cg,l2,False,0.192,80.40504077086621,True,0.9,99,ovr,,,2019,0,True,,0.022
lbfgs,l2,False,0.173,64.74285601017522,True,9.977,104,ovr,,,2019,0,False,,0.021
lbfgs,l2,False,0.173,64.74285601017522,False,9.977,104,ovr,,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.816,100,ovr,,,2019,0,True,,0.015
lbfgs,none,False,0.173,64.74285601017522,True,9.977,104,ovr,,,2019,0,False,,0.021
newton-cg,none,False,0.202,80.40504077086621,False,0.9,99,ovr,,,2019,0,True,,0.015
lbfgs,none,False,0.8293639942537907,64.74285601017522,False,9.977,104,ovr,,,2019,0,False,,0.015
newton-cg,l2,False,0.202,80.40504077086621,False,0.9,99,ovr,,,2019,0,True,,0.015
sag,l2,False,0.424,78.095,True,5.538,105,multinomial,0.7342793416571158,,2019,0,True,,-0.003
newton-cg,l2,False,0.202,80.40504077086621,False,0.9,99,ovr,,,2019,0,False,,0.015
saga,l1,False,0.155,17.133,True,8.187,95,ovr,0.030134234552269934,,2019,0,True,,-0.038
lbfgs,none,False,0.376,95.611,False,7.816,100,ovr,0.9192823534016137,,2019,0,True,,0.015
lbfgs,none,False,0.376,95.611,True,7.816,100,ovr,0.9622424865104192,,2019,0,True,,0.021
lbfgs,none,False,0.376,95.611,True,7.816,100,ovr,0.72254277208884,,2019,0,True,,0.021
newton-cg,none,False,0.49,32.907,False,8.147,98,ovr,0.0785385396518038,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.816,100,ovr,0.3592533148212369,,2019,0,True,,0.015
lbfgs,none,False,0.376,95.611,False,7.816,100,ovr,0.3478777272843395,,2019,0,True,,0.015
newton-cg,l2,False,0.202,80.40504077086621,False,0.9,99,ovr,0.07051761147818736,,2019,0,False,,0.015
saga,l1,False,0.155,17.133,False,8.187,102,ovr,0.6737591455288341,,2019,0,True,,-0.041
sag,none,False,0.155,17.133,False,8.187,102,ovr,0.9382622681625481,,2019,0,True,,-0.042
sag,none,False,0.155,17.133,False,8.187,102,ovr,0.3691301471700257,,2019,0,True,,-0.042
sag,l2,False,0.155,17.133,False,8.187,102,ovr,0.6048482375805311,,2019,0,True,,-0.042
liblinear,l1,False,0.834,85.92,False,6.296,105,ovr,0.1869917024228578,,2019,0,True,,-0.053
newton-cg,l2,False,0.202,79.405,False,0.9,99,ovr,0.34444960733861085,,2019,0,False,,0.015
lbfgs,none,False,0.8293639942537907,64.74285601017522,False,9.977,97,ovr,,,2019,0,False,,0.015
newton-cg,none,False,0.202,79.405,False,3.3778076991465884,99,ovr,0.9665192604669938,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.816,105,ovr,0.47337040276011155,,2019,0,True,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,99,ovr,0.9581478949874975,,2019,0,False,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.10258043954691198,,2019,0,False,,0.015
sag,l2,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.15640306008300875,,2019,0,True,,-0.042
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.9456783914956152,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.816,105,ovr,0.3158914186681244,,2019,0,False,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.2428386899579852,,2019,0,False,,0.015
sag,none,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.291059519145354,,2019,0,True,,-0.042
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.0779211200935358,,2019,0,True,,-0.017
lbfgs,none,False,0.376,94.611,False,7.816,105,ovr,0.07321114936486084,,2019,0,False,,0.015
newton-cg,none,False,0.192,79.405,False,3.3778076991465884,100,ovr,,,2019,0,False,,0.015
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.5507771776374378,,2019,0,False,,0.015
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.740878819870922,,2019,0,True,,-0.017
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.14228347384241602,,2019,0,False,,0.015
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.4221887461694188,,2019,0,False,,0.015
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.6369660374117204,,2019,0,True,,-0.017
newton-cg,none,False,0.376,94.611,False,7.816,98,ovr,0.44481115514620384,,2019,0,False,,0.015
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.3692560392397978,,2019,0,True,,-0.017
lbfgs,l2,False,0.8293639942537907,64.74285601017522,False,9.977,97,ovr,,,2019,0,False,,0.015
newton-cg,none,False,0.376,94.611,False,7.816,98,ovr,0.05785711390101722,,2019,0,False,,0.015
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.40862622118314806,,2019,0,True,,-0.017
liblinear,l1,False,0.19619247464502265,17.133,False,8.187,104,ovr,0.41722547979620506,,2019,0,True,,-0.017
liblinear,l1,False,0.206,17.133,False,8.187,104,ovr,0.728180504599678,,2019,0,True,,-0.026
liblinear,l1,False,0.206,17.133,False,8.187,103,ovr,0.20399027594623398,,2019,0,True,,-0.026
newton-cg,none,False,0.376,94.611,False,7.816,98,ovr,0.2933116551663051,,2019,0,False,,0.015
liblinear,l1,False,0.206,17.133,False,8.187,103,ovr,0.4708875424493587,,2019,0,True,,-0.026
liblinear,l1,False,0.206,17.133,False,8.187,103,ovr,0.9502683295716211,,2019,0,True,,-0.026
newton-cg,none,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.7965170227633064,,2019,0,False,,0.015
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.6882003035685332,,2019,0,False,,0.015
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.7956571556821322,,2019,0,False,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.4461643839498476,,2019,0,False,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,100,ovr,0.398776905129706,,2019,0,True,,0.015
lbfgs,none,False,0.376,94.611,False,7.816,98,ovr,0.7676407428212785,,2019,0,False,,0.015
liblinear,l1,False,0.206,17.133,False,8.187,103,ovr,0.43171649556411207,,2019,0,True,,-0.026
lbfgs,none,False,0.8293639942537907,64.74285601017522,True,9.977,97,ovr,,,2019,0,False,,0.021
liblinear,l1,False,0.206,17.133,False,8.187,103,ovr,0.9371046462904561,,2019,0,True,,-0.026
lbfgs,none,False,0.376,94.611,False,7.916,98,ovr,0.14256748821860132,,2019,0,False,,0.015
newton-cg,l2,False,0.192,79.405,False,3.3778076991465884,101,ovr,0.4624353545272121,,2019,0,True,,0.015
newton-cg,none,False,0.192,79.405,False,3.3778076991465884,101,ovr,0.6373035243637815,,2019,0,True,,0.015
lbfgs,none,False,0.376,95.611,False,7.916,98,ovr,0.20363990437036994,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.916,98,ovr,0.0018431606156659175,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.916,98,ovr,0.698991711803439,,2019,0,False,,0.015
newton-cg,none,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.6187355180234525,,2019,0,True,,0.022
newton-cg,l2,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.2985601210181208,,2019,0,True,,0.022
lbfgs,l2,False,0.8293639942537907,64.74285601017522,True,9.977,97,ovr,,,2019,0,False,,0.021
liblinear,l1,False,0.206,17.133,False,8.187,104,ovr,0.5452081159439722,,2019,0,True,,-0.026
liblinear,l1,False,0.206,17.133,False,8.087,104,ovr,0.1562211098090489,,2019,0,True,,-0.026
newton-cg,none,False,0.952,63.434,False,3.221,102,ovr,0.7062940429996885,,2019,0,False,,0.015
liblinear,l1,False,0.206,17.133,True,8.087,104,ovr,0.6781787462359636,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.087,100,ovr,0.7600898367234922,,2019,0,True,,-0.036
newton-cg,l2,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.23236272144124515,,2019,0,True,,0.022
liblinear,l1,False,0.206,17.133,True,8.087,100,ovr,0.28008838468838926,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.087,100,ovr,0.9840151371182455,,2019,0,True,,-0.036
newton-cg,none,False,0.424,76.269,False,7.983,98,auto,0.12083161078451865,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.916,98,ovr,0.8837180187440564,,2019,0,False,,0.015
lbfgs,none,False,0.376,95.611,False,7.916,98,ovr,0.040547125043371324,,2019,0,False,,0.015
liblinear,l1,False,0.206,17.133,True,8.087,100,ovr,0.256575818348144,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.087,101,ovr,0.5261019087624684,,2019,0,True,,-0.036
lbfgs,none,False,0.376,95.611,True,7.916,98,ovr,0.5816161834445946,,2019,0,False,,0.021
liblinear,l1,False,0.206,17.133,True,8.087,101,ovr,0.10203172822707107,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.187,101,ovr,0.28339650386048865,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.187,101,ovr,0.7552228545587315,,2019,0,True,,-0.036
liblinear,l1,False,0.206,17.133,True,8.187,101,ovr,0.9087743252220071,,2019,0,True,,-0.036
liblinear,l2,True,0.206,17.133,True,8.187,101,ovr,0.5954099154864194,,2019,0,True,,-0.025
newton-cg,l2,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.03545096569102746,,2019,0,True,,0.022
liblinear,l2,True,0.206,17.133,False,8.187,101,ovr,0.30560393283991993,,2019,0,True,,-0.026
liblinear,l2,True,0.206,17.133,False,8.187,101,ovr,0.33989040641624346,,2019,0,True,,-0.026
lbfgs,none,False,0.376,95.611,True,7.916,95,ovr,0.5301854376454147,,2019,0,False,,0.021
lbfgs,none,False,0.376,95.611,True,7.916,95,ovr,0.24904704757555507,,2019,0,False,,0.021
sag,l2,False,0.206,17.133,False,8.187,101,ovr,0.9199780878573697,,2019,0,True,,-0.042
sag,none,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.1635547583408129,,2019,0,True,,-0.034
lbfgs,none,False,0.192,79.405,True,3.3778076991465884,101,ovr,,,2019,0,True,,0.021
lbfgs,none,False,0.376,95.611,True,7.916,96,ovr,0.5198341022016146,,2019,0,False,,0.021
sag,l2,False,0.206,17.133,False,8.187,101,ovr,0.5739818030823766,,2019,0,True,,-0.042
saga,elasticnet,False,0.192,79.405,True,3.3778076991465884,101,ovr,0.6271396891048426,,2019,0,True,,-0.038
liblinear,l2,True,0.192,79.405,True,3.3778076991465884,102,ovr,,,2019,0,True,,-0.029
lbfgs,none,False,0.376,95.611,True,7.916,96,ovr,0.40341287658681757,,2019,0,False,,0.021
liblinear,l2,True,0.192,79.405,True,3.3778076991465884,102,ovr,0.7785502590540477,,2019,0,True,,-0.029
sag,none,False,0.206,17.133,False,8.187,100,ovr,0.29225416811082217,,2019,0,True,,-0.042
liblinear,l2,True,0.192,79.405,True,3.278,102,ovr,0.6288109059468862,,2019,0,True,,-0.029
sag,l2,False,0.206,17.133,False,8.187,100,ovr,0.15706996711565713,,2019,0,True,,-0.042
liblinear,l2,True,0.192,79.405,True,3.278,103,ovr,0.3814277529807131,,2019,0,True,,0.003
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,ovr,0.591062474757007,,2019,0,False,,0.021
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,auto,0.1395330992312218,,2019,0,False,,0.021
sag,none,False,0.206,17.133,False,8.187,100,ovr,0.6682583860975598,,2019,0,True,,-0.042
sag,l2,False,0.206,17.133,False,8.187,100,ovr,0.47671524799509457,,2019,0,True,,-0.042
lbfgs,l2,False,0.182,79.405,True,3.278,103,ovr,0.6520544808985483,,2019,0,True,,0.02
sag,none,False,0.206,18.133,False,8.187,100,ovr,0.060222107499701916,,2019,0,True,,-0.042
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,auto,0.6211421952822352,,2019,0,False,,0.021
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,auto,0.025546799267838538,,2019,0,False,,0.021
liblinear,l1,False,0.206,18.133,False,8.187,100,ovr,0.4715288683099005,,2019,0,True,,-0.026
liblinear,l1,False,0.8241973981995003,65.743,False,9.877,97,ovr,,,2019,0,False,,-0.053
liblinear,l1,False,0.206,18.133,False,8.187,99,ovr,0.8885450437134765,,2019,0,True,,-0.026
liblinear,l1,False,0.206,18.133,True,8.187,99,ovr,0.010110093997603875,,2019,0,True,,-0.036
lbfgs,l2,False,0.182,79.405,True,3.278,103,ovr,0.06645682965886301,,2019,0,True,,0.02
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,auto,0.6862965222396646,,2019,0,True,,0.021
sag,l2,False,0.206,18.133,True,8.187,99,ovr,0.7419538566814291,,2019,0,True,,-0.034
lbfgs,none,False,0.376,95.611,True,0.40583628389232845,96,auto,,,2019,0,True,,0.021
lbfgs,none,False,0.182,79.405,True,3.278,103,ovr,,,2019,0,True,,0.021
sag,l2,False,0.206,61.93097739076861,True,8.187,99,ovr,0.041177862257898545,,2019,0,True,,-0.034
lbfgs,l2,False,0.182,79.405,True,3.278,103,auto,,,2019,0,True,,0.02
sag,l2,False,0.206,61.93097739076861,True,5.465920784672892,99,ovr,0.8731472390917929,,2019,0,True,,-0.034
lbfgs,l2,False,0.182,79.405,True,3.278,103,ovr,,,2019,0,True,,0.02
sag,none,False,0.206,61.93097739076861,False,5.366,96,ovr,0.33019577252961807,,2019,0,True,,-0.042
sag,l2,False,0.206,61.93097739076861,False,5.366,96,ovr,0.42170989251140467,,2019,0,True,,-0.042
liblinear,l1,False,0.8241973981995003,65.743,False,9.847306790313892,97,ovr,,,2019,0,False,,-0.053
lbfgs,none,False,0.182,79.405,True,3.278,103,ovr,0.4472918952497248,,2019,0,True,,0.021
liblinear,l1,False,0.8241973981995003,65.743,False,9.847306790313892,97,ovr,0.708827757444238,,2019,0,False,,-0.053
lbfgs,l2,False,0.182,79.405,True,3.278,103,auto,0.12922303534199353,,2019,0,True,,0.02
